Year,Player,Country,Matches,Innings,Not_out,50s,100s,0s,Highest_score,Runs,Strike_rate,Average,Catches,Stumping
2003,"Shah, R D",Kenya,9,9,0,2,0,1,61,265,60.5,29.44,3,0
2003,"Taibu, T",Zimbabwe,8,6,2,1,0,0,53,117,58.5,29.25,7,0
2003,Akram Khan,Bangladesh,2,2,0,0,0,0,44,57,58.16,28.5,1,0
2003,Tushar Imran,Bangladesh,3,2,0,0,0,0,48,57,54.29,28.5,0,0
2003,Mohammad Yousuf,Pakistan,6,6,0,1,0,1,58,170,76.92,28.33,0,0
2003,"Powell, R L",West Indies,6,5,1,1,0,0,50,113,156.94,28.25,4,0
2003,"Vaughan, M P",England,5,5,0,2,0,0,52,139,76.8,27.8,2,0
2003,"Sehwag, V",India,11,11,0,2,0,0,82,299,86.67,27.18,8,0
2003,"van Bunge, D L S",Netherlands,6,5,0,1,0,0,62,135,55.1,27.0,2,0
2003,"White, C",England,5,4,1,0,0,0,35,79,97.53,26.33,1,0
2003,"van Rooi, B O",Namibia,3,3,2,0,0,0,17,26,68.42,26.0,0,0
2003,Saleem Elahi,Pakistan,4,4,0,1,0,0,63,102,68.0,25.5,0,0
2003,"Sangakkara, K C",Sri Lanka,10,9,2,0,0,0,39,176,73.64,25.14,15,2
2003,"Kumble, A",India,3,2,1,0,0,0,16,25,55.56,25.0,1,0
2003,"Caddick, A R",England,5,4,3,0,0,0,13,25,43.86,25.0,0,0
2003,"Patel, A",Canada,2,1,0,0,0,0,25,25,86.21,25.0,0,0
2003,Khaled Mashud,Bangladesh,6,5,1,0,0,0,35,99,41.77,24.75,2,0
2003,"Billcliff, I S",Canada,6,6,0,1,0,0,71,147,58.1,24.5,0,0
2003,Wasim Akram,Pakistan,6,5,2,0,0,0,33,71,102.9,23.67,0,0
2003,"Trescothick, M E",England,5,5,0,1,0,0,58,116,77.33,23.2,2,0
2003,"Tikolo, S O",Kenya,9,9,0,2,0,0,56,206,57.22,22.89,1,0
2003,"Adams, A R",New Zealand,7,5,1,0,0,1,36,90,118.42,22.5,1,0
2003,"Karg, M",Namibia,3,2,0,0,0,0,41,45,69.23,22.5,1,0
2003,"Keulder, D",Namibia,6,6,0,1,0,1,52,132,60.0,22.0,3,0
2003,"Vermeulen, M A",Zimbabwe,3,3,0,0,0,1,39,66,49.62,22.0,0,0
2003,"Harvey, I J",Australia,6,5,2,0,0,0,28,66,76.74,22.0,0,0
2003,"Drakes, V C",West Indies,6,4,2,0,0,1,25,42,60.0,21.0,1,0
2003,"Friend, T J",Zimbabwe,1,1,0,0,0,0,21,21,105.0,21.0,0,0
2003,"Gunawardene, D A",Sri Lanka,2,2,0,0,0,0,41,42,63.64,21.0,0,0
2003,Younis Khan,Pakistan,5,5,1,0,0,0,32,84,64.62,21.0,4,0
2003,"McMillan, C D",New Zealand,6,6,0,1,0,1,75,125,78.62,20.83,1,0
2003,"Knight, N V",England,5,5,0,1,0,0,51,103,76.87,20.6,3,0
2003,"Blignaut, A M",Zimbabwe,7,6,0,2,0,0,58,123,138.2,20.5,1,0
2003,"McCullum, B B",New Zealand,7,3,1,0,0,0,36,41,53.95,20.5,9,0
2003,"Vaas, W P U J C",Sri Lanka,10,8,3,0,0,0,28,102,63.35,20.4,3,0
2003,"Kaif, M",India,11,10,1,1,0,1,68,182,57.59,20.22,5,0
2003,"Otieno, K O",Kenya,9,9,0,2,0,1,79,182,49.19,20.22,8,4
2003,"Mongia, D",India,11,6,0,0,0,0,42,120,57.42,20.0,8,0
2003,Abdul Razzaq,Pakistan,5,5,0,0,0,0,47,99,66.89,19.8,2,0
2003,"Hooper, C L",West Indies,6,6,1,0,0,1,45,99,79.84,19.8,5,0
2003,"de Leede, T B M",Netherlands,6,6,1,1,0,2,58,98,54.14,19.6,2,0
2003,"Maraj, I",Canada,6,6,1,1,0,2,53,98,37.12,19.6,2,0
2003,"Smits, J",Netherlands,6,5,2,0,0,1,26,58,42.03,19.33,4,1
2003,"van Troost, L P",Netherlands,6,6,1,0,0,0,26,96,69.06,19.2,0,0
2003,"Lefebvre, R P",Netherlands,5,5,2,0,0,0,30,57,67.06,19.0,2,0
2003,"Hinds, W W",West Indies,6,6,0,1,0,1,64,108,80.6,18.0,0,0
2003,Mohammad Ashraful,Bangladesh,5,5,1,1,0,1,56,71,66.98,17.75,2,0
2003,"Pollock, S M",South Africa,6,4,0,0,0,0,32,71,95.95,17.75,4,0
2003,"Maher, J P",Australia,2,2,0,0,0,0,26,35,58.33,17.5,3,0
2003,"Modi, H S",Kenya,9,7,1,0,0,1,39,101,37.97,16.83,1,0
2003,"Kotze, D B",Namibia,6,6,1,0,0,0,27,82,60.74,16.4,3,0
2003,Mohammad Rafique,Bangladesh,6,5,1,0,0,0,41,65,69.89,16.25,0,0
2003,Saqlain Mushtaq,Pakistan,3,3,2,0,0,0,12,16,43.24,16.0,0,0
2003,Alok Kapali,Bangladesh,6,5,0,0,0,0,32,80,64.0,16.0,2,0
2003,"Ebrahim, D D",Zimbabwe,7,5,0,0,0,1,32,79,63.71,15.8,1,0
2003,"Kallis, J H",South Africa,6,4,0,0,0,0,33,63,70.79,15.75,2,0
2003,"Arnold, R P",Sri Lanka,10,8,2,0,0,0,34,92,54.12,15.33,2,0
2003,"Harris, J V",Canada,6,6,0,0,0,0,31,91,44.61,15.17,1,0
2003,"Murgatroyd, B G",Namibia,6,6,0,1,0,2,52,90,62.07,15.0,0,0
2003,"Fernando, C R D",Sri Lanka,9,4,2,0,0,0,13,30,88.24,15.0,0,0
2003,"Whittall, G J",Zimbabwe,6,4,0,0,0,1,30,59,83.1,14.75,1,0
2003,"Obuya, C O",Kenya,9,7,1,0,0,1,29,88,64.23,14.67,4,0
2003,Harbhajan Singh,India,10,6,2,0,0,0,28,58,98.31,14.5,2,0
2003,"van Schoor, M",Namibia,5,5,1,0,0,0,24,58,52.25,14.5,4,0
2003,"Suji, M A",Kenya,9,6,3,0,0,1,15,43,59.72,14.33,1,0
2003,Mashrafe Mortaza,Bangladesh,2,2,0,0,0,1,28,28,112.0,14.0,0,0
2003,"Samuels, M N",West Indies,1,1,0,0,0,0,14,14,82.35,14.0,0,0
2003,"Chumney, D R",Canada,5,5,0,0,0,0,28,68,61.26,13.6,0,0
2003,"Mol, H J",Netherlands,4,3,0,0,0,0,23,38,40.43,12.67,2,0
2003,Khaled Mahmud,Bangladesh,4,3,0,0,0,0,23,38,53.52,12.67,2,0
2003,Sanwar Hossain,Bangladesh,6,6,1,0,0,0,25,63,73.26,12.6,4,0
2003,"Schiferli, E",Netherlands,6,6,0,0,0,0,22,75,67.57,12.5,1,0
2003,"Samad, A M",Canada,1,1,0,0,0,0,12,12,60.0,12.0,0,0
2003,"Ongondo, P J",Kenya,9,8,1,0,0,1,24,84,77.06,12.0,0,0
2003,"Vettori, D L",New Zealand,7,3,0,0,0,0,13,36,48.65,12.0,0,0
2003,"Oram, J D P",New Zealand,8,3,0,0,0,1,23,35,46.67,11.67,3,0
2003,"Lee, B",Australia,10,3,1,0,0,0,15,23,65.71,11.5,8,0
2003,Hannan Sarkar,Bangladesh,3,3,0,0,0,1,25,34,56.67,11.33,0,0
2003,"Bagai, A",Canada,6,6,1,0,0,0,28,56,50.45,11.2,8,2
2003,"Patel, B J",Kenya,6,5,0,0,0,1,32,56,48.28,11.2,2,0
2003,"Marillier, D A",Zimbabwe,5,4,0,0,0,1,21,41,73.21,10.25,1,0
2003,"Giles, A F",England,2,2,0,0,0,0,17,19,63.33,9.5,4,0
2003,"Muralitharan, M",Sri Lanka,10,5,1,0,0,0,16,38,77.55,9.5,3,0
2003,"Kotze, B L",Namibia,5,4,1,0,0,2,24,27,52.94,9.0,1,0
2003,"van Vuuren, R J",Namibia,5,5,2,0,0,2,14,26,68.42,8.67,0,0
2003,"Swanepoel, S J",Namibia,5,5,0,0,0,0,23,43,45.74,8.6,0,0
2003,"Hogg, G B",Australia,10,6,1,0,0,2,19,42,67.74,8.4,4,0
2003,"Thuraisingam, S",Canada,3,3,0,0,0,0,13,25,64.1,8.33,0,0
2003,"Ifill, N",Canada,3,2,0,0,0,0,9,16,37.21,8.0,1,0
2003,"Hussain, N",England,4,3,0,0,0,0,15,24,57.14,8.0,2,0
2003,Al Sahariar Rokon,Bangladesh,5,5,0,0,0,1,14,38,55.07,7.6,2,0
2003,"Tuffey, D R",New Zealand,2,2,0,0,0,0,11,15,93.75,7.5,0,0
2003,"Dillon, M V",West Indies,6,3,0,0,0,0,10,22,115.79,7.33,4,0
2003,"De Groot, N A",Canada,6,6,0,0,0,3,17,44,34.65,7.33,0,0
2003,Ehsanul Haque,Bangladesh,4,4,0,0,0,1,13,28,38.89,7.0,0,0
2003,"Ntini, M",South Africa,6,2,0,0,0,1,14,14,175.0,7.0,0,0
2003,"Campbell, A D R",Zimbabwe,1,1,0,0,0,0,7,7,28.0,7.0,0,0
2003,"Sattaur, A F",Canada,3,3,0,0,0,1,13,20,33.33,6.67,2,0
2003,"Irani, R C",England,2,2,0,0,0,1,12,12,133.33,6.0,0,0
2003,"Zuiderent, B",Netherlands,6,6,0,0,0,1,15,35,37.23,5.83,5,0
2003,"Vincent, L",New Zealand,4,3,0,0,0,0,9,17,48.57,5.67,2,0
2003,"Codrington, A",Canada,5,5,0,0,0,2,16,28,43.08,5.6,0,0
2003,"Burger, S F",Namibia,2,2,0,0,0,0,6,11,55.0,5.5,1,0
2003,"Scholte, R H",Netherlands,3,3,0,0,0,0,8,16,28.57,5.33,0,0
2003,Shahid Afridi,Pakistan,3,3,0,0,0,0,9,16,76.19,5.33,2,0
2003,"McLean, N A M",West Indies,1,1,0,0,0,0,5,5,71.43,5.0,0,0
2003,"Bond, S E",New Zealand,8,3,2,0,0,0,3,5,23.81,5.0,3,0
2003,"Khan, Z",India,11,5,1,0,0,2,13,18,66.67,4.5,6,0
2003,Waqar Younis,Pakistan,6,4,0,0,0,0,8,17,73.91,4.25,3,0
2003,"Seebaran, B B",Canada,4,3,2,0,0,1,4,4,30.77,4.0,1,0
2003,"Obuya, D O",Kenya,4,4,1,0,0,1,4,11,31.43,3.67,8,0
2003,"Suji, A O",Kenya,6,2,0,0,0,0,6,7,43.75,3.5,4,0
2003,"Statham, N A",Netherlands,2,2,0,0,0,1,7,7,15.91,3.5,0,0
2003,Tapash Baisya,Bangladesh,4,3,1,0,0,1,5,7,22.58,3.5,1,0
2003,Inzamam-ul-Haq,Pakistan,6,6,0,0,0,2,6,19,45.24,3.17,2,0
2003,"Jayawardene, D P M D",Sri Lanka,9,7,0,0,0,2,9,21,36.21,3.0,2,0
2003,"Olonga, H K",Zimbabwe,2,1,0,0,0,0,3,3,25.0,3.0,0,0
2003,Manjural Islam,Bangladesh,6,4,2,0,0,1,3,5,25.0,2.5,1,0
2003,"Burger, L J",Namibia,6,6,1,0,0,2,5,11,17.74,2.2,6,0
2003,"Anderson, J M",England,5,2,1,0,0,0,2,2,25.0,2.0,0,0
2003,Adeel Raja,Netherlands,3,2,1,0,0,0,2,2,13.33,2.0,1,0
2003,"Rhodes, J N",South Africa,2,1,0,0,0,0,2,2,33.33,2.0,0,0
2003,"Hondo, D T",Zimbabwe,8,4,2,0,0,1,2,3,11.54,1.5,2,0
2003,"Murphy, B A",Zimbabwe,5,2,0,0,0,0,2,3,27.27,1.5,2,0
2003,"Esmeijer, J",Netherlands,4,3,1,0,0,2,3,3,15.79,1.5,3,0
2003,"Synman, G",Namibia,5,4,0,0,0,3,5,5,55.56,1.25,0,0
2003,"Nissanka, R A P",Sri Lanka,4,2,0,0,0,1,2,2,7.41,1.0,0,0
2003,"Srinath, J",India,11,4,1,0,0,2,1,1,0.0,0.33,1,0
2003,Habibul Bashar,Bangladesh,2,2,0,0,0,2,0,0,0.0,0.0,0,0
2003,"Mubarak, J",Sri Lanka,1,1,0,0,0,1,0,0,0.0,0.0,0,0
2003,"Walters, R",Namibia,2,2,0,0,0,2,0,0,0.0,0.0,0,0
2003,"Louw, J L",Namibia,1,0,0,0,0,0,0,0,0.0,0.0,1,0
2003,"Peterson, R J",South Africa,1,0,0,0,0,0,0,0,0.0,0.0,1,0
2003,"Matsikenyeri, S",Zimbabwe,1,1,1,0,0,0,1,1,33.33,0.0,0,0
2003,"Zondeki, M",South Africa,3,1,1,0,0,0,1,1,0.0,0.0,2,0
2003,"Gunaratne, P W",Sri Lanka,6,1,1,0,0,0,15,15,100.0,0.0,1,0
2003,Talha Jubair,Bangladesh,2,1,1,0,0,0,4,4,50.0,0.0,0,0
2003,"Langeveldt, C K",South Africa,1,0,0,0,0,0,0,0,0.0,0.0,0,0
2003,"Lawson, J J C",West Indies,1,0,0,0,0,0,0,0,0.0,0.0,0,0
2003,"Joseph, D",Canada,4,3,3,0,0,0,9,13,54.17,0.0,0,0
2003,Mohammad Sami,Pakistan,1,0,0,0,0,0,0,0,0.0,0.0,0,0
2003,"Angara, J O",Kenya,1,1,1,0,0,0,0,0,0.0,0.0,1,0
2003,"Hall, A J",South Africa,3,1,1,0,0,0,22,22,200.0,0.0,0,0
2003,"Sinclair, M S",New Zealand,1,0,0,0,0,0,0,0,0.0,0.0,0,0
2003,"Collymore, C D",West Indies,1,1,1,0,0,0,0,0,0.0,0.0,0,0
2003,"Mills, K D",New Zealand,1,0,0,0,0,0,0,0,0.0,0.0,0,0
2003,"Karim, A Y A",Kenya,4,2,2,0,0,0,0,0,0.0,0.0,1,0
2003,"McGrath, G D",Australia,11,1,1,0,0,0,3,3,0.0,0.0,3,0
2003,"Donald, A A",South Africa,3,1,1,0,0,0,0,0,0.0,0.0,0,0
2003,"Gillespie, J N",Australia,4,1,1,0,0,0,6,6,150.0,0.0,0,0
2003,Azhar Mahmood,Pakistan,1,0,0,0,0,0,0,0,0.0,0.0,0,0
2003,"Nehra, A",India,9,1,1,0,0,0,8,8,0.0,0.0,0,0
2003,"Collins, P T",West Indies,3,1,1,0,0,0,1,1,0.0,0.0,0,0
2007,"Franklin, J E C",New Zealand,9,5,4,0,0,0,34,95,98.96,95.0,2,0
2007,"Clarke, M J",Australia,11,9,4,4,0,0,93,436,94.99,87.2,5,0
2007,"Styris, S B",New Zealand,10,9,3,4,1,0,111,499,83.44,83.17,5,0
2007,"Dhaniram, S",Canada,3,3,2,0,0,0,34,81,93.1,81.0,1,0
2007,"Kallis, J H",South Africa,10,9,3,3,1,0,128,485,83.91,80.83,3,0
2007,"Tikolo, S O",Kenya,3,3,1,2,0,0,76,155,82.01,77.5,5,0
2007,"Hodge, B J",Australia,5,2,0,0,1,0,123,152,129.91,76.0,4,0
2007,"Hayden, M L",Australia,11,10,1,1,3,0,158,659,101.07,73.22,7,0
2007,"Ponting, R T",Australia,11,9,1,4,1,0,113,539,95.4,67.38,7,0
2007,"ten Doeschate, R N",Netherlands,3,3,1,2,0,0,70,128,86.49,64.0,2,0
2007,Imran Nazir,Pakistan,3,3,0,0,1,0,160,190,108.57,63.33,1,0
2007,"Symonds, A",Australia,9,8,5,1,0,0,63,189,98.44,63.0,3,0
2007,"Jayawardene, D P M D",Sri Lanka,11,11,2,4,1,0,115,548,85.09,60.89,5,0
2007,"Gibbs, H H",South Africa,10,8,2,4,0,0,72,342,91.69,57.0,7,0
2007,"Pietersen, K P",England,9,9,1,3,2,0,104,444,81.02,55.5,2,0
2007,"Sehwag, V",India,3,3,0,0,1,0,114,164,117.99,54.67,0,0
2007,"Ganguly, S C",India,3,3,0,2,0,0,89,162,60.9,54.0,0,0
2007,"Matsikenyeri, S",Zimbabwe,3,3,1,1,0,0,73,107,83.59,53.5,2,0
2007,"Smith, G C",South Africa,10,10,1,5,0,0,91,443,104.48,49.22,8,0
2007,"Williams, S C",Zimbabwe,3,3,1,1,0,0,70,95,86.36,47.5,1,0
2007,"Sarwan, R R",West Indies,9,9,1,2,0,0,92,375,77.96,46.88,1,0
2007,"Jayasuriya, S T",Sri Lanka,11,11,1,2,2,0,115,467,98.32,46.7,3,0
2007,"Collingwood, P D",England,9,9,3,2,0,0,90,276,75.0,46.0,8,0
2007,Yuvraj Singh,India,3,3,0,1,0,0,83,136,117.24,45.33,0,0
2007,"Gilchrist, A C",Australia,11,11,1,2,1,0,149,453,103.9,45.3,12,5
2007,"Hemp, D L",Bermuda,3,3,1,1,0,1,76,90,70.87,45.0,1,0
2007,"Silva, L P C",Sri Lanka,11,10,2,4,0,0,64,350,77.43,43.75,6,0
2007,"Blain, J A R",Scotland,3,2,1,0,0,0,23,41,-0.08,41.0,0,0
2007,"Marshall, H J H",New Zealand,3,3,1,1,0,0,50,81,82.65,40.5,0,0
2007,"Dravid, R",India,3,3,1,1,0,0,60,81,72.32,40.5,0,0
2007,"Chanderpaul, S",West Indies,9,9,1,2,1,0,102,315,60.93,39.38,2,0
2007,"Fleming, S P",New Zealand,10,10,1,3,1,1,102,353,86.31,39.22,2,0
2007,"Nixon, P A",England,9,8,3,0,0,0,42,193,99.48,38.6,7,2
2007,"Lara, B C",West Indies,9,8,1,1,0,0,77,269,81.52,38.43,5,0
2007,"de Villiers, A B",South Africa,10,10,0,2,1,4,146,372,100.81,37.2,5,0
2007,"Fulton, P G",New Zealand,8,8,0,2,0,1,83,297,70.05,37.13,1,0
2007,Mohammad Ashraful,Bangladesh,9,9,3,1,0,0,87,216,80.9,36.0,0,0
2007,"Sangakkara, K C",Sri Lanka,11,11,1,4,0,1,76,350,75.27,35.0,11,4
2007,"Billcliff, I S",Canada,3,3,0,1,0,0,50,104,65.0,34.67,1,0
2007,"Patel, J S",New Zealand,6,2,1,0,0,0,34,34,87.18,34.0,1,0
2007,"Vincent, L",New Zealand,3,3,0,0,1,2,101,101,79.53,33.67,0,0
2007,"Smith, D S",West Indies,3,3,0,1,0,0,61,99,68.28,33.0,1,0
2007,"Oram, J D P",New Zealand,9,7,2,1,0,0,63,165,70.51,33.0,5,0
2007,"Bopara, R S",England,8,7,2,1,0,1,52,165,76.74,33.0,1,0
2007,"McMillan, C D",New Zealand,10,9,2,1,0,0,71,228,87.36,32.57,0,0
2007,"Tendulkar, S R",India,3,3,1,1,0,1,57,64,110.34,32.0,0,0
2007,"Brown, D R",Scotland,3,3,1,0,0,1,45,64,62.75,32.0,1,0
2007,"Dilshan, T M",Sri Lanka,11,9,2,1,0,0,58,217,91.95,31.0,3,0
2007,"Plunkett, L E",England,3,2,1,0,0,0,29,31,83.78,31.0,1,0
2007,"Samuels, M N",West Indies,8,8,1,2,0,0,63,216,75.79,30.86,2,0
2007,Shoaib Malik,Pakistan,3,3,0,1,0,0,62,92,82.88,30.67,1,0
2007,"Chigumbura, E",Zimbabwe,3,3,1,0,0,0,30,61,124.49,30.5,1,0
2007,"Joyce, E C",Ireland,5,5,0,2,0,1,75,152,68.78,30.4,3,0
2007,"Boucher, M V",South Africa,10,7,1,2,0,2,75,177,137.21,29.5,9,0
2007,"Arnold, R P",Sri Lanka,11,9,5,1,0,0,50,118,81.94,29.5,2,0
2007,"Barnett, G E F",Canada,3,3,0,0,0,0,41,88,68.22,29.33,0,0
2007,"Taylor, B R M",Zimbabwe,3,3,0,1,0,0,50,87,48.88,29.0,4,1
2007,Shakib Al Hasan,Bangladesh,9,9,2,2,0,1,57,202,57.22,28.86,1,0
2007,"Smith , C J O",Scotland,3,3,0,1,0,0,51,85,65.89,28.33,1,1
2007,"Mulla, A A",Canada,3,3,0,1,0,1,58,83,82.18,27.67,1,0
2007,"Tharanga, W U",Sri Lanka,11,11,0,3,0,1,73,298,66.82,27.09,2,0
2007,"Davison, J M",Canada,3,3,0,1,0,0,52,81,108.0,27.0,2,0
2007,"Shah, R D",Kenya,3,3,0,1,0,0,71,81,64.29,27.0,0,0
2007,"Zuiderent, B",Netherlands,3,3,1,0,0,0,43,53,55.79,26.5,0,0
2007,"Bray, J P",Ireland,9,9,1,0,1,2,115,212,62.72,26.5,2,0
2007,"Bell, I R",England,8,8,0,1,0,1,77,211,60.46,26.38,2,0
2007,Mushfiqur Rahim,Bangladesh,9,8,3,1,0,1,56,131,47.99,26.2,3,0
2007,"Bradshaw, I D R",West Indies,3,2,1,0,0,0,20,26,41.94,26.0,0,0
2007,Iftikhar Anjum,Pakistan,3,3,1,0,0,0,32,51,66.23,25.5,0,0
2007,"Gayle, C H",West Indies,9,9,0,1,0,0,79,228,83.82,25.33,2,0
2007,"Ouma, M A",Kenya,3,3,0,1,0,0,58,75,48.39,25.0,0,1
2007,"Kemp, J M",South Africa,8,5,2,0,0,0,49,74,49.66,24.67,3,0
2007,Inzamam-ul-Haq,Pakistan,3,3,0,0,0,0,37,74,71.84,24.67,4,0
2007,"O'Brien, K J",Ireland,8,8,1,0,0,0,49,170,64.64,24.29,1,0
2007,"O'Brien, N J",Ireland,9,9,0,2,0,1,72,216,57.75,24.0,9,0
2007,"McCullum, B B",New Zealand,10,7,2,1,0,1,52,117,134.48,23.4,13,1
2007,"Vaughan, M P",England,9,9,0,1,0,1,79,209,67.64,23.22,1,0
2007,"Odoyo, T M",Kenya,3,2,0,0,0,0,42,46,58.97,23.0,0,0
2007,"Sibanda, V",Zimbabwe,3,3,0,1,0,1,67,68,71.58,22.67,3,0
2007,"Bravo, D J J",West Indies,9,8,2,0,0,0,37,129,81.65,21.5,5,0
2007,"Johnston, D T",Ireland,8,8,2,0,0,1,30,129,89.58,21.5,5,0
2007,"Prince, A G",South Africa,9,6,1,0,0,1,47,107,78.68,21.4,2,0
2007,"Strauss, A J",England,4,4,0,0,0,0,46,83,65.87,20.75,2,0
2007,"Bagai, A",Canada,3,3,0,0,0,0,37,62,50.0,20.67,3,0
2007,"Samad, A M",Canada,3,3,0,0,0,0,36,60,53.1,20.0,1,0
2007,"Porterfield, W T S",Ireland,9,9,0,1,0,2,85,172,45.38,19.11,5,0
2007,Tamim Iqbal,Bangladesh,9,9,0,1,0,0,51,172,62.55,19.11,6,0
2007,"van Bunge, D L S",Netherlands,3,2,0,0,0,0,33,38,77.55,19.0,2,0
2007,"Mishra, T",Kenya,3,3,1,0,0,1,35,37,60.66,18.5,2,0
2007,Javed Omar,Bangladesh,3,3,0,0,0,0,22,55,39.01,18.33,1,0
2007,Mohammad Yousuf,Pakistan,3,3,0,0,0,0,37,55,48.67,18.33,0,0
2007,Mashrafe Mortaza,Bangladesh,9,7,1,0,0,1,37,109,68.13,18.17,1,0
2007,"Taylor, L R P L",New Zealand,6,6,0,1,0,2,85,107,67.72,17.83,1,0
2007,"Watson, R R",Scotland,3,3,0,0,0,0,31,53,49.53,17.67,0,0
2007,"de Leede, T B M",Netherlands,3,2,0,0,0,0,21,35,60.34,17.5,1,0
2007,"Hussey, M E K",Australia,11,6,1,0,0,0,37,87,75.0,17.4,5,0
2007,Harbhajan Singh,India,2,2,1,0,0,1,17,17,73.91,17.0,0,0
2007,"Bandara, C M",Sri Lanka,1,1,0,0,0,0,17,17,89.47,17.0,0,0
2007,"Vaas, W P U J C",Sri Lanka,10,4,2,0,0,1,19,34,87.18,17.0,3,0
2007,"Ramdin, D",West Indies,9,6,1,1,0,0,52,84,89.36,16.8,13,0
2007,"Langford-Smith, D",Ireland,9,8,4,0,0,0,18,67,93.06,16.75,3,0
2007,"Watts, D F",Scotland,2,2,0,0,0,0,24,33,47.83,16.5,0,0
2007,"White, A R",Ireland,8,8,0,0,0,1,38,128,73.99,16.0,2,0
2007,"Minors, D A",Bermuda,3,3,0,0,0,0,23,48,75.0,16.0,1,1
2007,"Rogers, G A",Scotland,3,2,0,0,0,0,26,32,65.31,16.0,1,0
2007,Shahid Afridi,Pakistan,1,1,0,0,0,0,16,16,160.0,16.0,0,0
2007,"Khan, Z",India,3,2,1,0,0,0,15,16,72.73,16.0,0,0
2007,"Pollock, S M",South Africa,10,7,3,0,0,0,21,63,67.74,15.75,2,0
2007,"Obuya, C O",Kenya,3,2,0,0,0,0,21,31,70.45,15.5,1,0
2007,"Rankin, W B",England,9,4,3,0,0,1,7,15,33.33,15.0,1,0
2007,"Cann, L O B",Bermuda,3,3,0,0,0,1,28,44,110.0,14.67,0,0
2007,"Kamande, J K",Kenya,3,2,0,0,0,0,17,29,67.44,14.5,0,0
2007,Aftab Ahmed,Bangladesh,9,9,0,0,0,0,35,128,84.77,14.22,6,0
2007,Kamran Akmal,Pakistan,3,3,0,0,0,1,27,42,56.76,14.0,3,2
2007,"Powell, D B",West Indies,9,6,2,0,0,2,48,56,107.69,14.0,2,0
2007,"Suji, A O",Kenya,1,1,0,0,0,0,14,14,48.28,14.0,0,0
2007,"Flintoff, A",England,8,7,0,0,0,1,43,92,65.71,13.14,3,0
2007,Habibul Bashar,Bangladesh,9,8,0,0,0,0,32,105,45.85,13.13,5,0
2007,"Maharoof, M F",Sri Lanka,6,3,0,0,0,0,25,39,108.33,13.0,2,0
2007,"Borren, P W",Netherlands,3,2,0,0,0,0,24,26,108.33,13.0,1,0
2007,"Reekers, D J",Netherlands,3,3,0,0,0,0,25,38,115.15,12.67,0,0
2007,"Hoffmann, P J C",Scotland,3,3,1,0,0,0,18,25,131.58,12.5,1,0
2007,"McCallum, N F I",Scotland,2,2,0,0,0,0,24,25,39.06,12.5,1,0
2007,"Patel, M M",India,3,2,0,0,0,0,15,25,78.13,12.5,1,0
2007,Younis Khan,Pakistan,3,3,0,0,0,1,28,37,78.72,12.33,3,0
2007,"Smith, D R",West Indies,6,4,0,0,0,1,32,49,163.33,12.25,0,0
2007,"Duffin, T",Zimbabwe,1,1,0,0,0,0,12,12,54.55,12.0,0,0
2007,"Szwarczynski, E S",Netherlands,2,2,0,0,0,0,12,24,57.14,12.0,0,0
2007,"Haq, R M",Scotland,3,3,0,0,0,0,16,35,50.0,11.67,0,0
2007,"Mooney, J F",Ireland,2,2,0,0,0,1,23,23,51.11,11.5,0,0
2007,Naved-ul-Hasan,Pakistan,1,1,0,0,0,0,11,11,37.93,11.0,1,0
2007,"Collymore, C D",West Indies,7,5,3,0,0,1,12,22,95.65,11.0,0,0
2007,Mohammad Rafique,Bangladesh,9,6,2,0,0,2,30,42,53.85,10.5,3,0
2007,"Botha, A C",Ireland,7,7,1,0,0,2,28,62,47.33,10.33,1,0
2007,"Morgan, E J G",England,9,9,0,0,0,2,28,91,50.84,10.11,7,0
2007,"Uthappa, R V",India,3,3,0,0,0,0,18,30,62.5,10.0,1,0
2007,"Pollard, K A",West Indies,1,1,0,0,0,0,10,10,58.82,10.0,0,0
2007,"Cummins, A C",Canada,3,2,1,0,0,0,9,10,90.91,10.0,0,0
2007,"Dhoni, M S",India,3,3,0,0,0,2,29,29,100.0,9.67,5,2
2007,"Hall, A J",South Africa,9,4,1,0,0,1,17,28,73.68,9.33,2,0
2007,"Pitcher, O L",Bermuda,3,3,0,0,0,1,22,28,34.57,9.33,1,0
2007,"Taylor, J E",West Indies,7,4,0,0,0,0,13,37,90.24,9.25,0,0
2007,"Chibhabha, C J",Zimbabwe,3,3,0,0,0,0,12,27,39.13,9.0,2,0
2007,"Kervezee, A N",Netherlands,2,2,0,0,0,1,17,17,31.48,8.5,0,0
2007,Mohammad Sami,Pakistan,2,2,0,0,0,0,12,17,38.64,8.5,0,0
2007,"Onyango, L N",Kenya,2,2,0,0,0,0,10,16,45.71,8.0,0,0
2007,Mohammad Hafeez,Pakistan,2,2,0,0,0,0,11,15,44.12,7.5,2,0
2007,"Vettori, D L",New Zealand,10,5,1,0,0,1,14,28,96.55,7.0,2,0
2007,"Borden, D C",Bermuda,3,3,0,0,0,0,13,21,28.38,7.0,0,0
2007,Qaiser Ali,Canada,1,1,0,0,0,0,6,6,37.5,6.0,0,0
2007,"Brent, G B",Zimbabwe,2,2,0,0,0,0,9,12,57.14,6.0,1,0
2007,"Malinga, S L",Sri Lanka,8,3,1,0,0,0,10,12,80.0,6.0,2,0
